time	V(boot0_mos)	V(boot0_mos_adapted)	V(nrst_mos)	V(nrst_mos_adapted)
1.508396528276487e+001	1.665230e+000	1.536597e+000	3.300000e+000	3.277964e+000
1.508496528276486e+001	1.648501e+000	1.516782e+000	3.300000e+000	3.278425e+000
1.508696528276486e+001	1.615545e+000	1.477914e+000	3.300000e+000	3.279057e+000
1.508896528276486e+001	1.583248e+000	1.440042e+000	3.300000e+000	3.279435e+000
1.509196528276486e+001	1.536009e+000	1.385046e+000	3.300000e+000	3.279738e+000
1.509467956847914e+001	1.494557e+000	1.337235e+000	3.300000e+000	3.279831e+000
1.509739385419343e+001	1.454155e+000	1.290947e+000	3.300000e+000	3.279906e+000
1.510010813990771e+001	1.414801e+000	1.246180e+000	3.300000e+000	3.279962e+000
1.510282242562200e+001	1.376496e+000	1.202936e+000	3.300000e+000	3.279999e+000
1.510553671133628e+001	1.339241e+000	1.161213e+000	3.300000e+000	3.280018e+000
1.510825099705057e+001	1.303035e+000	1.121012e+000	3.300000e+000	3.280017e+000
1.511096528276485e+001	1.267878e+000	1.082333e+000	3.300000e+000	3.279998e+000
1.511796528276485e+001	1.182264e+000	9.898775e-001	3.300000e+000	3.279999e+000
1.512496528276484e+001	1.101626e+000	9.039861e-001	3.300000e+000	3.279999e+000
1.513196528276484e+001	1.025961e+000	8.246583e-001	3.300000e+000	3.280000e+000
1.513896528276483e+001	9.552715e-001	7.518943e-001	3.300000e+000	3.280000e+000
1.514596528276483e+001	8.895562e-001	6.856941e-001	3.300000e+000	3.280000e+000
1.515296528276483e+001	8.288154e-001	6.260575e-001	3.300000e+000	3.280000e+000
1.515996528276482e+001	7.730491e-001	5.729848e-001	3.300000e+000	3.280000e+000
1.516696528276482e+001	7.208484e-001	5.240380e-001	3.300000e+000	3.280000e+000
1.517396528276482e+001	6.716808e-001	4.785661e-001	3.300000e+000	3.280000e+000
1.518096528276481e+001	6.255463e-001	4.365691e-001	3.300000e+000	3.280000e+000
1.518796528276481e+001	5.824448e-001	3.980471e-001	3.300000e+000	3.280000e+000
1.519496528276480e+001	5.423765e-001	3.629999e-001	3.300000e+000	3.280000e+000
1.520196528276480e+001	5.053412e-001	3.314277e-001	3.300000e+000	3.280000e+000
1.520896528276480e+001	4.713389e-001	3.033304e-001	3.300000e+000	3.280000e+000
1.521596528276479e+001	4.395108e-001	2.774174e-001	3.300000e+000	3.280000e+000
1.522296528276479e+001	4.095320e-001	2.533441e-001	3.300000e+000	3.280000e+000
1.522996528276478e+001	3.814025e-001	2.311105e-001	3.300000e+000	3.280000e+000
1.523696528276478e+001	3.551224e-001	2.107165e-001	3.300000e+000	3.280000e+000
1.524396528276478e+001	3.306917e-001	1.921622e-001	3.300000e+000	3.280000e+000
1.525096528276477e+001	3.081102e-001	1.754475e-001	3.300000e+000	3.280000e+000
1.525796528276477e+001	2.873782e-001	1.605725e-001	3.300000e+000	3.280000e+000
1.526496528276477e+001	2.679717e-001	1.468540e-001	3.300000e+000	3.280000e+000
1.527196528276476e+001	2.496928e-001	1.341094e-001	3.300000e+000	3.280000e+000
1.527896528276476e+001	2.325416e-001	1.223388e-001	3.300000e+000	3.280000e+000
1.528596528276475e+001	2.165179e-001	1.115422e-001	3.300000e+000	3.280000e+000
1.529296528276475e+001	2.016218e-001	1.017195e-001	3.300000e+000	3.280000e+000
1.529996528276475e+001	1.878534e-001	9.287081e-002	3.300000e+000	3.280000e+000
1.530696528276474e+001	1.752125e-001	8.499607e-002	3.300000e+000	3.280000e+000
1.531410813990759e+001	1.631518e-001	7.759670e-002	3.300000e+000	3.280000e+000
1.532125099705045e+001	1.518036e-001	7.073099e-002	3.300000e+000	3.280000e+000
1.532839385419330e+001	1.411678e-001	6.439893e-002	3.300000e+000	3.280000e+000
1.533553671133615e+001	1.312444e-001	5.860053e-002	3.300000e+000	3.280000e+000
1.534267956847901e+001	1.220336e-001	5.333579e-002	3.300000e+000	3.280000e+000
1.534982242562186e+001	1.135352e-001	4.860470e-002	3.300000e+000	3.280000e+000
1.535696528276471e+001	1.057492e-001	4.440726e-002	3.300000e+000	3.280000e+000
1.536425099705043e+001	9.833215e-002	4.046967e-002	3.300000e+000	3.280000e+000
1.537153671133613e+001	9.136039e-002	3.682046e-002	3.300000e+000	3.280000e+000
1.537882242562185e+001	8.483391e-002	3.345964e-002	3.300000e+000	3.280000e+000
1.538610813990755e+001	7.875272e-002	3.038720e-002	3.300000e+000	3.280000e+000
1.539339385419327e+001	7.311681e-002	2.760314e-002	3.300000e+000	3.280000e+000
1.540067956847897e+001	6.792618e-002	2.510747e-002	3.300000e+000	3.280000e+000
1.540796528276469e+001	6.318084e-002	2.290019e-002	3.300000e+000	3.280000e+000
1.541553671133611e+001	5.858567e-002	2.079634e-002	3.300000e+000	3.280000e+000
1.542310813990753e+001	5.427512e-002	1.885120e-002	3.300000e+000	3.280000e+000
1.543067956847896e+001	5.024918e-002	1.706475e-002	3.300000e+000	3.280000e+000
1.543825099705038e+001	4.650785e-002	1.543700e-002	3.300000e+000	3.280000e+000
1.544582242562181e+001	4.305114e-002	1.396795e-002	3.300000e+000	3.280000e+000
1.545339385419323e+001	3.987904e-002	1.265759e-002	3.300000e+000	3.280000e+000
1.546096528276466e+001	3.699156e-002	1.150594e-002	3.300000e+000	3.280000e+000
1.546910813990751e+001	3.411108e-002	1.037617e-002	3.300000e+000	3.280000e+000
1.547725099705036e+001	3.141972e-002	9.336431e-003	3.300000e+000	3.280000e+000
1.548539385419321e+001	2.891747e-002	8.386725e-003	3.300000e+000	3.280000e+000
1.549353671133607e+001	2.660434e-002	7.527048e-003	3.300000e+000	3.280000e+000
1.550167956847892e+001	2.448033e-002	6.757402e-003	3.300000e+000	3.280000e+000
1.550982242562177e+001	2.254544e-002	6.077785e-003	3.300000e+000	3.280000e+000
1.551796528276462e+001	2.079967e-002	5.488199e-003	3.300000e+000	3.280000e+000
1.552725099705033e+001	1.896987e-002	4.881549e-003	3.300000e+000	3.280000e+000
1.553653671133604e+001	1.727322e-002	4.328127e-003	3.300000e+000	3.280000e+000
1.554582242562175e+001	1.570970e-002	3.827933e-003	3.300000e+000	3.280000e+000
1.555510813990746e+001	1.427931e-002	3.380966e-003	3.300000e+000	3.280000e+000
1.556439385419317e+001	1.298207e-002	2.987226e-003	3.300000e+000	3.280000e+000
1.557367956847888e+001	1.181796e-002	2.646714e-003	3.300000e+000	3.280000e+000
1.558296528276459e+001	1.078699e-002	2.359430e-003	3.300000e+000	3.280000e+000
1.559353671133601e+001	9.718359e-003	2.066941e-003	3.300000e+000	3.280000e+000
1.560410813990743e+001	8.735508e-003	1.802568e-003	3.300000e+000	3.280000e+000
1.561467956847886e+001	7.838439e-003	1.566311e-003	3.300000e+000	3.280000e+000
1.562525099705028e+001	7.027153e-003	1.358169e-003	3.300000e+000	3.280000e+000
1.563582242562170e+001	6.301647e-003	1.178144e-003	3.300000e+000	3.280000e+000
1.564639385419313e+001	5.661924e-003	1.026235e-003	3.300000e+000	3.280000e+000
1.565696528276455e+001	5.107983e-003	9.024414e-004	3.300000e+000	3.280000e+000
1.566896528276454e+001	4.540739e-003	7.776235e-004	3.300000e+000	3.280000e+000
1.568096528276453e+001	4.023451e-003	6.658732e-004	3.300000e+000	3.280000e+000
1.569296528276453e+001	3.556119e-003	5.671905e-004	3.300000e+000	3.280000e+000
1.570496528276452e+001	3.138743e-003	4.815754e-004	3.300000e+000	3.280000e+000
1.571696528276451e+001	2.771323e-003	4.090279e-004	3.300000e+000	3.280000e+000
1.572896528276451e+001	2.453859e-003	3.495480e-004	3.300000e+000	3.280000e+000
1.574096528276450e+001	2.186351e-003	3.031357e-004	3.300000e+000	3.280000e+000
1.575353671133592e+001	1.933298e-003	2.595221e-004	3.300000e+000	3.280000e+000
1.576610813990734e+001	1.703282e-003	2.206151e-004	3.300000e+000	3.280000e+000
1.577867956847877e+001	1.496302e-003	1.864148e-004	3.300000e+000	3.280000e+000
1.579125099705019e+001	1.312360e-003	1.569212e-004	3.300000e+000	3.280000e+000
1.580382242562161e+001	1.151454e-003	1.321341e-004	3.300000e+000	3.280000e+000
1.581639385419303e+001	1.013585e-003	1.120538e-004	3.300000e+000	3.280000e+000
1.582896528276445e+001	8.987529e-004	9.668012e-005	3.300000e+000	3.280000e+000
1.584925099705016e+001	7.429251e-004	7.638322e-005	3.300000e+000	3.280000e+000
1.586953671133586e+001	6.064385e-004	5.897704e-005	3.300000e+000	3.280000e+000
1.588982242562156e+001	4.892932e-004	4.446160e-005	3.300000e+000	3.280000e+000
1.591010813990726e+001	3.914891e-004	3.283690e-005	3.300000e+000	3.280000e+000
1.593039385419297e+001	3.130263e-004	2.410292e-005	3.300000e+000	3.280000e+000
1.595067956847867e+001	2.539047e-004	1.825968e-005	3.300000e+000	3.280000e+000
1.597096528276437e+001	2.141244e-004	1.530717e-005	3.300000e+000	3.280000e+000
1.600167956847869e+001	1.637056e-004	1.109208e-005	3.300000e+000	3.280000e+000
1.603239385419301e+001	1.210593e-004	7.598719e-006	3.300000e+000	3.280000e+000
1.606310813990733e+001	8.618567e-005	4.827105e-006	3.300000e+000	3.280000e+000
1.609382242562164e+001	5.908461e-005	2.777233e-006	3.300000e+000	3.280000e+000
1.612453671133596e+001	3.975615e-005	1.449102e-006	3.300000e+000	3.280000e+000
1.615525099705028e+001	2.820028e-005	8.427137e-007	3.300000e+000	3.280000e+000
1.618596528276460e+001	2.441700e-005	9.580673e-007	3.300000e+000	3.280000e+000
1.623082242562179e+001	1.719594e-005	6.455894e-007	3.300000e+000	3.280000e+000
1.627567956847899e+001	1.126882e-005	3.934243e-007	3.300000e+000	3.280000e+000
1.632053671133619e+001	6.635632e-006	2.015719e-007	3.300000e+000	3.280000e+000
1.636539385419339e+001	3.296382e-006	7.003221e-008	3.300000e+000	3.280000e+000
1.641025099705058e+001	1.251068e-006	-1.194736e-009	3.300000e+000	3.280000e+000
1.645510813990778e+001	4.996896e-007	-1.210895e-008	3.300000e+000	3.280000e+000
1.649996528276498e+001	1.042247e-006	3.728957e-008	3.300000e+000	3.280000e+000
1.655039385419361e+001	7.211544e-007	3.174372e-008	3.300000e+000	3.280000e+000
1.660082242562224e+001	4.597737e-007	2.729871e-008	3.300000e+000	3.280000e+000
1.665125099705088e+001	2.581045e-007	2.395453e-008	3.300000e+000	3.280000e+000
1.670167956847951e+001	1.161468e-007	2.171119e-008	3.300000e+000	3.280000e+000
1.675210813990815e+001	3.390066e-008	2.056868e-008	3.300000e+000	3.280000e+000
1.680253671133678e+001	1.136604e-008	2.052700e-008	3.300000e+000	3.280000e+000
1.685296528276541e+001	4.854295e-008	2.158616e-008	3.300000e+000	3.280000e+000
1.696025099705125e+001	3.692252e-008	2.151842e-008	3.300000e+000	3.280000e+000
1.706753671133710e+001	2.779986e-008	2.146555e-008	3.300000e+000	3.280000e+000
1.717482242562295e+001	2.117495e-008	2.142755e-008	3.300000e+000	3.280000e+000
1.728210813990879e+001	1.704780e-008	2.140442e-008	3.300000e+000	3.280000e+000
1.738939385419464e+001	1.541841e-008	2.139615e-008	3.300000e+000	3.280000e+000
1.749667956848048e+001	1.628677e-008	2.140276e-008	3.300000e+000	3.280000e+000
1.760396528276633e+001	1.965290e-008	2.142423e-008	3.300000e+000	3.280000e+000
1.787696528276666e+001	1.963917e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.802325099705255e+001	1.963878e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.816953671133845e+001	1.963847e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.831582242562434e+001	1.963825e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.846210813991024e+001	1.963812e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.860839385419613e+001	1.963808e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.875467956848202e+001	1.963812e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.890096528276791e+001	1.963824e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.992496528276917e+001	1.963824e-008	2.142422e-008	3.300000e+000	3.280000e+000
1.999500000000000e+001	1.963824e-008	2.142422e-008	3.300000e+000	3.280000e+000
